지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
244,임실,2016-06,21.6,31,12.5,979.9,74,1.4,,,147.5,33.8,,24.5
244,임실,2016-07,25.3,35.1,17.6,980.4,79,1.4,,,169,38.14,,28
244,임실,2016-08,26,36.3,14,978.3,73,1.3,,,216.9,51.95,,29.4
244,임실,2016-09,20.9,32,9,984.7,80,1,,,111.9,30.1,,22.9
244,임실,2016-10,15,29.1,1.7,989.8,78,1.2,,,97.2,27.78,,15.8
244,임실,2016-11,6.5,20.8,-5.8,993.2,72,1.2,,,147.5,47.67,,6.5
244,임실,2016-12,1.3,16.7,-11.7,994.6,75,1.2,,,126.5,41.56,,1.5
244,임실,2017-01,-1.5,14.4,-14.7,994.8,71,1.3,,,153.3,49.12,,-.1
244,임실,2017-02,0,14.7,-9.8,993.1,65,1.6,,,187.1,61.24,,.7
244,임실,2017-03,4,19.2,-7.8,989.9,63,1.5,,,207.6,55.9,,5.7
244,임실,2017-04,12.2,28.9,-3,984.5,61,1.7,,,236,60.04,,13.4
244,임실,2017-05,16.8,31.8,4.3,984.4,66,1.2,,,258.6,59.34,,19.3
244,임실,2017-06,20.9,33.1,7.4,980.6,67,1.1,,,215.5,49.38,,25.5
244,임실,2017-07,25.9,34.5,19.4,980.5,82,1,,,98.1,22.13,,28
244,임실,2017-08,24.7,36.5,12.4,979.8,79,1,,,174.5,41.76,,27.2
244,임실,2017-09,19.1,29.5,4.4,984.6,77,.8,,,187.4,50.38,,21.2
244,임실,2017-10,13.7,28.3,-3.1,991.2,77,.8,,,158.9,45.41,,14.9
244,임실,2017-11,4.9,20.8,-5.8,993.3,69,1,,,170.6,55.12,,5.6
244,임실,2017-12,-1.8,12.2,-14.9,995.4,69,1.1,,,134.5,44.19,,0
244,임실,2018-01,-3.7,10,-20,993.5,69,1.1,,,153.6,49.23,,-1.2
244,임실,2018-02,-1.8,14.6,-18.3,993,58,1.3,,,166.5,54.57,,-.4
244,임실,2018-03,7.3,24.2,-6.7,990.3,72,1.3,,,194.8,52.48,,8.2
244,임실,2018-04,12.4,30.6,-2.3,986.7,67,1.4,,,202.4,51.49,,14
244,임실,2018-05,17.3,29.5,2.2,983.1,72,1.4,,,193.7,44.46,,20.9
244,임실,2018-06,21.8,34.7,11.6,979.9,71,1.1,,,199.9,45.81,,28.2
244,임실,2018-07,26.6,36.6,16.1,980.8,75,1,,,222.5,50.18,,31.7
244,임실,2018-08,26.7,37.5,16.2,979.7,74,1.1,5.9,2.3,214.3,51.24,,32.1
244,임실,2018-09,19.5,28.7,5.3,984.7,78,1.1,6,2.9,149.5,40.16,,22.1
244,임실,2018-10,11.2,24.2,0,989.8,77,1.1,4.7,2.5,198.9,56.8,,13.2
244,임실,2018-11,6.4,20.9,-5.4,993.8,76,.9,4.3,2.3,159.1,51.39,,7.1
244,임실,2018-12,-.1,18.3,-14,996.6,67,1.2,5,2,150.4,49.38,,.8
244,임실,2019-01,-1.9,11.5,-12.4,995.7,67,1.2,4,2.1,176.5,56.61,,-.8
244,임실,2019-02,.9,14.7,-11.3,993.7,63,1.3,5.8,2.6,167.8,55,,1.9
244,임실,2019-03,5.7,21.1,-6,988.1,63,1.6,5.3,2.7,196.2,52.91,,7.2
244,임실,2019-04,10.9,28.7,-4.9,986,66,1.4,5.4,2.9,177.6,45.23,,12.9
244,임실,2019-05,16.8,31.2,.4,983.9,61,1.6,4.6,1.4,279.7,64.24,,20.1
244,임실,2019-06,20.8,32.7,9.4,979,76,1.3,5.7,2.8,192.2,44.05,,24.9
244,임실,2019-07,24,33.1,15.5,978.6,81,1.4,7.2,3.6,130.8,29.5,,26.9
244,임실,2019-08,25.2,35.3,16.1,979.3,79,1.3,6.4,3.1,179.8,42.98,,28.3
244,임실,2019-09,21,30.5,8.5,985.9,81,1.2,6.9,3.6,122.4,32.85,,23.3
244,임실,2019-10,14.2,28.5,.5,989.6,79,1,5.5,2.7,188,53.64,,15.7
244,임실,2019-11,7,21.6,-5.8,993,74,1.1,4.8,2.5,151.7,48.98,,7.6
244,임실,2019-12,1.4,14.2,-10.2,995.6,75,.8,4.7,2.8,133.1,43.68,,2.6
245,정읍,2016-01,-.4,14.8,-14.7,1020,82,1.1,,,44.3,14.2,,2.2
245,정읍,2016-02,2.6,21.2,-9,1019.6,67,1.7,,,187.2,59.2,,3.6
245,정읍,2016-03,7.4,22.5,-5.9,1016.6,65,1.5,,,247.1,66.5,,9.3
245,정읍,2016-04,14.2,26.4,4.5,1008.6,69,1.5,,,205,52.14,,16.8
245,정읍,2016-05,19.3,31.2,8.2,1007,64,1.7,,,282.2,64.75,,22.6
245,정읍,2016-06,23,32,14.7,1003,76,1.4,,,198.4,45.5,,26.2
245,정읍,2016-07,27.1,36.2,19.3,1003,76,1.5,,,232.3,52.43,,30.3
245,정읍,2016-08,27.6,36.4,15.4,1001,73,1.5,,,264.4,63.34,,31
245,정읍,2016-09,22.7,32.2,12.7,1007.9,77,1.2,,,166.1,44.65,,24.2
245,정읍,2016-10,16.5,30.4,2.1,1013.6,77,1,,,122.4,34.98,,17.9
245,정읍,2016-11,8,21,-2.7,1014.5,70,1.5,,,160.7,51.92,,9.2
245,정읍,2016-12,3.1,18.4,-7.6,1016.4,71,1.6,,,138.7,45.55,,3.6
245,정읍,2017-01,.1,13.5,-10.8,1016.9,72,1.4,,,157.6,50.43,,1.8
245,정읍,2017-02,1.3,14.1,-7.9,1015.2,67,1.8,,,184.1,60.26,,3
245,정읍,2017-03,5.5,18.6,-4,1011.6,62,1.4,,,225.6,60.74,,7.9
245,정읍,2017-04,13.3,28.5,.6,1005.3,64,1.9,,,252.8,64.31,,16
245,정읍,2017-05,18.2,30.2,8.3,1004.8,67,1.4,,,284.9,65.4,,22.5
245,정읍,2017-06,21.8,33,10.5,1000.8,71,1.5,,,242.3,55.57,,28.4
245,정읍,2017-07,27.3,35.2,22.1,1000,86,1.9,,,130.9,29.54,,29.8
245,정읍,2017-08,26,35.8,15,999.4,84,1.6,,,201.3,48.19,,29.9
245,정읍,2017-09,20.7,30.4,9.3,1004.7,81,1.2,,,219.8,59.09,,23.4
245,정읍,2017-10,15,27.9,.8,1012,81,1,,,175.5,50.13,,16
245,정읍,2017-11,6.9,21.4,-3.3,1014.8,71,1.6,,,193.2,62.42,,7.3
245,정읍,2017-12,.5,13.5,-10.9,1017.5,71,1.6,,,147.3,48.36,,1.2
245,정읍,2018-01,-2.1,10.1,-14.7,1015.8,73,1.4,,,163.9,52.48,,.1
245,정읍,2018-02,-.5,15,-14.7,1015.2,65,1.8,,,177.5,58.14,,.8
245,정읍,2018-03,8.2,24.5,-4.8,1011.5,77,1.6,,,203.5,54.84,,9.8
245,정읍,2018-04,13.4,27.8,-.7,1007.5,71,1.9,,,219.2,55.79,,15.8
245,정읍,2018-05,18.1,30.1,7.4,1003.4,77,1.9,,,201,46.16,,21.5
245,정읍,2018-06,22.3,34.1,13.1,999.9,78,1.5,,,206.2,47.29,,28.4
245,정읍,2018-07,27,36,18.2,1000.4,84,1.3,,,257.1,57.98,,33.7
245,정읍,2018-08,27.9,38.4,19.9,999.1,82,1.8,5.9,2.5,224.6,53.71,,34.9
245,정읍,2018-09,20.7,31.4,9.2,1004.9,89,1.4,5.7,3,175.4,47.1,,23.6
245,정읍,2018-10,12.9,25.8,3.9,1010.7,88,1.4,4.5,2.8,217.7,62.15,,15
245,정읍,2018-11,8.3,18.4,-1.3,1015.1,84,1.1,4.2,2.3,191.7,61.92,,7.9
245,정읍,2018-12,1.5,19.3,-10.1,1018.7,75,1.8,5.9,4,153.7,50.46,,1.4
245,정읍,2019-01,0,8.7,-8,1018,76,1.5,4.4,3,189.5,60.76,,-.5
245,정읍,2019-02,1.8,14.2,-6.6,1015.9,74,1.7,6.2,4.3,164.5,53.92,,1.9
245,정읍,2019-03,6.9,21.1,-3.7,1009.6,72,2,5.5,3.3,209.9,56.59,,7.9
245,정읍,2019-04,11.5,27.5,-.9,1007,76,1.5,5.4,3.7,171.8,43.74,,13.3
245,정읍,2019-05,17.8,31.3,3.9,1004.3,69,1.6,4.3,1.6,247.5,56.87,,22.1
245,정읍,2019-06,20.8,32.3,10.9,999.2,80,,5.6,3.1,159.3,36.55,,26
245,정읍,2019-07,24.8,33.4,16.9,998.2,78,1.7,7,3.6,113.9,25.68,,27.1
245,정읍,2019-08,26,34.7,18,998.9,79,1.1,6.1,2.8,141.9,33.93,,28.4
245,정읍,2019-09,21.6,30.2,10.4,1005.8,81,1.2,6.5,3.8,116.9,31.36,,23.1
245,정읍,2019-10,15.4,26.8,5,1010.3,78,1.2,5.2,2.9,182.4,52.04,,16.2
245,정읍,2019-11,9,20.8,-3,1014.2,71,1.6,4.8,2.7,175.8,56.73,,8.7
245,정읍,2019-12,3.4,16.1,-7.4,1017.1,69,1.5,5,3.5,150.2,49.31,,2.6
247,남원,2016-01,-1.2,13.7,-17,1008.5,67,1.4,,,137.2,43.95,,.9
247,남원,2016-02,1.2,20.5,-10,1008.4,60,1.9,,,186.8,59.04,,2
247,남원,2016-03,6.9,22.3,-9.4,1005.4,57,1.8,,,232.3,62.53,,8.4
247,남원,2016-04,14.3,27.3,3.8,998,61,2.1,,,198.6,50.52,,15.2
247,남원,2016-05,18.6,31.1,5.9,996.7,60,2.1,,,263,60.38,,20.7
247,남원,2016-06,22.3,30.9,13.4,992.8,71,1.8,,,163.6,37.55,,24.5
247,남원,2016-07,26.1,34.8,18.4,993.1,77,1.6,,,187.7,42.39,,28.3
247,남원,2016-08,26.5,36.2,15.4,990.9,70,1.7,,,242,57.99,,30.2
247,남원,2016-09,21.8,31.2,13.2,997.7,76,1.8,,,139,37.39,,24.3
247,남원,2016-10,15.7,29.3,3.2,1003,76,1.7,,,112.2,32.06,,16.8
247,남원,2016-11,7.4,19.9,-3.5,1006.9,68,1.4,,,166.3,53.73,,8
247,남원,2016-12,2.2,18.4,-9,1008.6,68,1.5,,,147.6,48.44,,2.7
247,남원,2017-01,-.4,14.3,-13.1,1008.9,63,1.7,,,182.4,58.37,,.5
247,남원,2017-02,1.1,15.2,-9.8,1007.1,58,1.8,,,194,63.44,,2
247,남원,2017-03,5.6,19.7,-5.7,1003.6,57,1.7,,,212.4,57.19,,6.9
247,남원,2017-04,13.4,29.1,-1.5,997.8,57,2.2,,,239.6,60.95,,14.7
247,남원,2017-05,18,32.3,5.9,997.5,59,1.8,,,273.1,62.75,,20.9
247,남원,2017-06,22,33.4,9.8,993.5,62,1.6,,,222.5,51.07,,27
247,남원,2017-07,26.7,34.8,21,993.2,80,1.4,,,125.4,28.31,,27.9
247,남원,2017-08,25.5,37,13.7,992.5,77,1.3,,,189.9,45.49,,27.6
247,남원,2017-09,20.3,29.5,6.5,997.5,72,1.6,,,205.3,55.19,,22.2
247,남원,2017-10,15.1,28.4,-1.8,1004.4,71,1.6,,,169.1,48.27,,16.3
247,남원,2017-11,5.9,20.4,-4.6,1007,64,1.3,,,200.5,64.74,,8.1
247,남원,2017-12,-.7,12.5,-12.5,1009.5,61,1.2,,,147.9,48.54,,-.2
247,남원,2018-01,-2.5,10.9,-16.4,1007.7,63,1.2,,,174.5,55.84,,-.7
247,남원,2018-02,-.5,15.1,-15.3,1007.1,49,1.5,,,180.3,59.06,,.9
247,남원,2018-03,8.4,23.7,-5.6,1003.9,63,2,,,208.5,56.17,,9.9
247,남원,2018-04,13.4,30.2,-.7,1000.1,61,2,,,214.7,54.66,,14.9
247,남원,2018-05,18.5,30.7,3.2,996.2,67,2.1,,,206.7,47.52,,20.4
247,남원,2018-06,22.7,34.3,13.9,992.8,69,1.7,,,215,49.36,,25.9
247,남원,2018-07,27.4,37.5,19.2,993.4,73,1.8,,,244.8,55.26,,32.6
247,남원,2018-08,27.3,37.2,19,992.3,74,1.9,6,2.7,234,56.01,,32.5
247,남원,2018-09,20.7,29.1,7.1,997.7,73,2,6.4,3.7,159.9,42.95,,22.9
247,남원,2018-10,12.5,25.2,1.8,1003.1,74,1.5,4.6,2.6,223.1,63.69,,16
247,남원,2018-11,7.4,20.9,-3.5,1007.5,73,1.1,4.5,2.6,184,59.35,,8.6
247,남원,2018-12,1,18.5,-11.8,1010.6,63,1.2,5.2,3.3,172.6,56.65,,1.1
247,남원,2019-01,-.6,10.9,-10.1,1009.8,59,1.3,4,2.9,206.4,66.07,,-.7
247,남원,2019-02,2,14.8,-8.9,1007.7,58,1.3,5.9,4.2,171,56.03,,2.3
247,남원,2019-03,7,21.2,-4.2,1001.8,57,1.7,5,3.1,208.2,56.13,,7.5
247,남원,2019-04,12,27.7,-3.7,999.4,61,1.7,5.6,3.8,186.6,47.54,,13.3
247,남원,2019-05,18,31.2,2.7,997,56,1.9,4.6,2.1,287.1,66,,21.4
247,남원,2019-06,21.7,32.5,11.2,991.9,73,1.5,6,3.4,214,49.14,,26.1
247,남원,2019-07,24.7,33.9,16.6,991.4,79,1.8,7.3,4.1,143.9,32.48,,27
247,남원,2019-08,26,35.4,17,992,79,1.4,6.6,3.2,196.1,46.9,,28.2
247,남원,2019-09,22.1,31.7,11.3,998.8,80,1.8,6.9,3.7,145,38.92,,23.2
247,남원,2019-10,15.9,28.6,2.2,1002.8,73,1.8,5.4,3.3,208.7,59.51,,16.9
247,남원,2019-11,8.6,22.8,-5.1,1006.6,69,1.3,4.9,3.1,180.9,58.3,,9.1
247,남원,2019-12,2.1,14.7,-9.4,1009.8,71,1.4,4.8,3.4,167.5,54.94,,2.5
248,장수,2016-01,-3,15.5,-17.5,974.3,73,1.9,,,136.9,43.95,,.2
248,장수,2016-02,-.6,19.2,-13.3,974.4,68,2.1,,,166.6,52.69,,1.8
248,장수,2016-03,5,20.7,-13.3,972.3,65,1.7,,,221.9,59.71,,8.7
248,장수,2016-04,12.6,26.3,-.8,966,67,2,,,194.5,49.44,,14.7
248,장수,2016-05,16.8,29.4,3.9,965.2,66,2,,,260.7,59.79,,20.9
248,장수,2016-06,20.7,29.1,10,961.9,75,1.6,,,163.7,37.49,,26.5
248,장수,2016-07,24.3,33,16,962.6,82,1.6,,,157.8,35.6,,28.2
248,장수,2016-08,24.5,34.1,15.2,960.6,77,1.4,,,205.1,49.11,,29.3
248,장수,2016-09,19.6,29.8,7.5,966.8,86,1.2,,,100.2,26.94,,22.4
248,장수,2016-10,13.9,28,.7,971.4,82,1.4,,,108.9,31.12,,16.4
248,장수,2016-11,5.4,18.1,-6.6,974,76,1.5,,,153.3,49.6,,7.8
248,장수,2016-12,.8,16.6,-11.8,974.9,75,1.6,,,143.6,47.22,,2.8
248,장수,2017-01,-2.4,12.2,-16.6,974.8,69,1.7,,,164.5,52.71,,.7
248,장수,2017-02,-.5,12.8,-11.7,973.1,64,2.2,,,192.8,63.13,,2.2
248,장수,2017-03,3.5,18.7,-7.8,970.4,64,1.7,,,205.4,55.29,,6
248,장수,2017-04,11.8,27.5,-3.2,965.7,61,2.3,,,219.1,55.72,,13.7
248,장수,2017-05,16.3,29.7,4,965.9,66,1.7,,,265,60.79,,21
248,장수,2017-06,20.1,32.8,6.7,962.5,69,1.6,,,231,52.93,,26.7
248,장수,2017-07,25,32.3,17.8,962.8,83,1.6,,,108.6,24.49,,27.2
248,장수,2017-08,23.4,35.3,11.7,962.1,83,1.4,,,159.2,38.1,,26.7
248,장수,2017-09,17.6,29.2,3.4,966.5,81,1.3,,,177.2,47.61,,21.8
248,장수,2017-10,12.6,27.2,-4.2,972.7,81,1.3,,,136,38.87,,16.1
248,장수,2017-11,4.5,20.5,-6.6,973.9,67,1.7,,,180.4,58.29,,7.4
248,장수,2017-12,-2.4,11.8,-15.5,975.4,67,1.9,,,148.6,48.87,,.5
248,장수,2018-01,-3.9,10,-19.4,973.3,67,1.9,,,162.8,52.18,,0
248,장수,2018-02,-2.4,12.5,-16.5,973,57,2,,,173.8,56.96,,.3
248,장수,2018-03,6.4,23.1,-8,971.1,71,1.8,,,198.2,53.38,,8.3
248,장수,2018-04,11.7,28.9,-4.8,967.9,66,2.1,,,213.1,54.21,,14
248,장수,2018-05,16.9,28.6,4.9,964.7,69,2.1,,,201.3,46.19,,20.9
248,장수,2018-06,20.7,32.4,10.3,961.9,72,1.5,,,199,45.6,,28
248,장수,2018-07,25.4,36.2,15.3,963.2,76,1.4,,,205,46.22,,32.4
248,장수,2018-08,25.4,36.5,13.7,962.1,74,1.7,6,2.5,191.6,45.8,,31.5
248,장수,2018-09,18.1,27.9,4.1,966.7,78,1.3,6.3,3.2,131.7,35.37,,21
248,장수,2018-10,10.2,23,-1.1,971,75,1.6,5,2.4,189.7,54.17,,13.1
248,장수,2018-11,5.3,20.5,-5.4,974.7,73,1,4.4,1.9,167.8,54.2,,6.6
248,장수,2018-12,-.8,16.8,-14.7,976.8,67,1.7,4.9,2,160.7,52.79,,.7
248,장수,2019-01,-2.2,11.1,-13.6,975.7,63,1.6,3.9,1.8,196.5,63.06,,-.7
248,장수,2019-02,.4,13.2,-13.3,974,62,1.7,5.8,2.4,169.6,55.61,,2.3
248,장수,2019-03,5.2,19,-6.7,968.7,61,2,5.2,2.2,207.4,55.93,,6.5
248,장수,2019-04,10.3,27.2,-5.9,967.1,64,1.6,5.5,2.2,172.6,43.95,,12.6
248,장수,2019-05,16.3,29.3,.4,965.5,59,1.7,4.5,1.5,273.7,62.86,,20.5
248,장수,2019-06,19.9,30.5,9.1,960.9,76,1.4,5.8,2.5,194.8,44.64,,24.7
248,장수,2019-07,23.1,31.5,13.3,960.8,80,1.6,7.3,4,123.1,27.76,,26.3
248,장수,2019-08,24,33.9,13.7,961.6,79,1.3,6.6,3.1,167.9,40.14,,28.5
248,장수,2019-09,20.1,29.8,8.2,968,80,1.4,7.1,3.7,118.3,31.74,,22.5
248,장수,2019-10,13,26.7,-1.3,971.1,81,1.3,5.8,3.2,171.3,48.86,,15.7
248,장수,2019-11,6.3,21.9,-6.5,974.5,75,1.5,5.1,2.5,151.6,48.97,,8
248,장수,2019-12,.7,14.1,-11.5,975.8,76,1.4,4.7,2.7,151.4,49.74,,1.9
251,고창군,2016-01,0,14.3,-13,1018.2,74,1.5,,,107.7,34.51,233.11,2.9
251,고창군,2016-02,2.7,21.3,-8.4,1017.8,65,2,,,153.4,48.5,338.27,3.8
251,고창군,2016-03,7.3,22.7,-5.2,1014.9,64,1.8,,,232.5,62.55,528.9,8.9
251,고창군,2016-04,14,26.5,3.4,1007,69,1.9,,,186.7,47.48,526.49,16
251,고창군,2016-05,18.7,30.1,7.6,1005.5,67,2,,,249,57.19,687.7,21
251,고창군,2016-06,22.5,30.6,14.5,1001.4,82,1.6,,,146.2,33.58,534.54,24.6
251,고창군,2016-07,26.5,35.1,19.1,1001.5,84,1.8,,,176.3,39.81,563.11,28.3
251,고창군,2016-08,27.3,37,15.1,999.5,77,1.4,,,218,52.24,600.27,29.7
251,고창군,2016-09,22.8,32.3,14.1,1006.2,83,1.4,,,134.6,36.18,414.57,24.8
251,고창군,2016-10,16.8,31.6,4.6,1011.9,81,1.5,,,95.4,27.28,302.32,17.6
251,고창군,2016-11,9.2,22.5,-2.5,1016,72,1.7,,,150.4,48.59,283.02,9.3
251,고창군,2016-12,4.3,19,-6.3,1017.9,74,1.7,,,122.7,40.28,224.34,4.5
251,고창군,2017-01,1.2,14.5,-9.7,1018.5,73,1.6,,,143.9,46.02,282.47,2.4
251,고창군,2017-02,2.3,14.8,-7.1,1016.9,66,1.9,,,175.2,57.29,361.61,3.2
251,고창군,2017-03,6.1,19.2,-4,1013.2,63,1.6,,,218.4,58.79,527.61,7.5
251,고창군,2017-04,13.7,28.6,-.2,1007,68,1.9,,,234.2,59.59,595.63,16.3
251,고창군,2017-05,18.6,31.5,8.6,1006.4,69,1.5,,,251.8,57.87,692.82,22.1
251,고창군,2017-06,22.1,33.3,10.6,1002.3,75,1.6,,,205.3,47.21,637.83,26.6
251,고창군,2017-07,27.7,35.6,22,1001.5,90,1.7,,,116.9,26.4,496.68,28.6
251,고창군,2017-08,26.4,36.2,15.2,1000.9,85,1.7,,,177.4,42.49,556.25,28
251,고창군,2017-09,21.2,31,9.3,1006.2,83,1.3,,,183.6,49.35,470.28,22.8
251,고창군,2017-10,15,28.1,.6,1013.4,78,1.4,,,195.6,55.84,226.69,16.5
251,고창군,2017-11,6.9,21.5,-3.1,1016.3,67,1.6,,,151.1,48.76,153.48,8.1
251,고창군,2017-12,.5,13.9,-10,1019.1,69,1.7,,,111.2,36.49,116.69,2.4
251,고창군,2018-01,-1.9,10.8,-13.8,1017.4,71,1.7,,,125.2,40.05,133.33,1
251,고창군,2018-02,-.4,14.9,-15.6,1016.8,61,1.7,,,123.1,40.31,151.91,1.6
251,고창군,2018-03,8.1,24.1,-4.7,1013.1,72,1.8,,,161.1,43.4,230.71,10
251,고창군,2018-04,13,28.9,-.5,1009,67,2,,,169.3,43.1,271.16,14.8
251,고창군,2018-05,17.6,29.4,5.7,1005,74,2.2,,,183.6,42.22,336.47,20
251,고창군,2018-06,21.7,33.5,12.2,1001.4,75,2.6,,,201.5,46.33,360.35,26.1
251,고창군,2018-07,26.6,35.9,18.6,1001.8,79,2.6,,,250.3,56.53,393.1,32.2
251,고창군,2018-08,27.3,37.7,19.8,1000.5,76,2.8,5.9,2.4,221.4,53.03,341.94,32.1
251,고창군,2018-09,20.4,30.2,9.6,1006.3,79,2.4,5.9,2.5,174.4,46.84,274.33,23.7
251,고창군,2018-10,12.7,25.7,2.6,1012.1,77,1.6,4.3,2.3,221.1,63.06,249.84,15.3
251,고창군,2018-11,7.6,19.3,-1.8,1016.8,74,1.3,4.1,1.7,192,61.9,182.72,8.7
251,고창군,2018-12,1.3,19,-12.4,1020.2,69,1.8,6.1,2.9,153.8,52.12,149.16,3.2
251,고창군,2019-01,-.2,8.5,-8.3,1019.4,69,1.4,4.4,2.6,184.9,59.17,176.7,1.6
251,고창군,2019-02,1.6,14.7,-7.5,1017.4,65,1.8,6.3,3,165,54.05,207.53,3.2
251,고창군,2019-03,6.7,20,-3.7,1011.3,64,1.8,5.3,3.3,213.7,57.62,493.59,8.3
251,고창군,2019-04,11.4,27.4,-2.3,1008.5,68,1.4,5.7,3.7,181.5,46.27,481.11,13.8
251,고창군,2019-05,17.5,30.1,3,1005.7,60,1.6,4.4,1.7,280.5,64.51,726.71,20.7
251,고창군,2019-06,20.8,32.3,10.7,1000.4,77,1.3,5.7,3.3,202,46.45,588.59,25
251,고창군,2019-07,24.6,32.8,17.3,999.4,81,1.6,7,4,142.8,32.23,501.05,27
251,고창군,2019-08,26,34.5,17.7,1000.1,80,1.4,6.1,3,190.2,45.49,553.48,28.7
251,고창군,2019-09,21.8,30.2,10.3,1007,82,1.5,6.6,4.1,138,37.04,394.67,24
251,고창군,2019-10,15.5,27.4,4.3,1011.6,79,1.3,5.1,2.9,206.4,58.85,408.85,18.2
251,고창군,2019-11,9.2,21.7,-3,1015.8,70,1.6,5,2.8,170.7,55.01,298.66,9.7
251,고창군,2019-12,3.6,16,-7,1018.6,68,1.6,5.3,3.3,143.2,46.97,242.89,4.2
252,영광군,2016-01,-.4,12.8,-13.2,1020.7,74,2.3,,,135.2,43.26,240.01,1
252,영광군,2016-02,2.1,19.6,-8.9,1020.5,65,3,,,181.9,57.49,332.5,2.7
252,영광군,2016-03,6.2,20.4,-6.8,1017.4,67,2.5,,,251.1,67.55,465.23,8.3
252,영광군,2016-04,13,24.8,1.3,1009.4,72,2.4,,,206.6,52.54,504.62,16
252,영광군,2016-05,18,29.7,7,1007.9,69,2.5,,,269.4,61.9,674.49,21.5
252,영광군,2016-06,21.9,29.2,14.3,1003.8,79,2.1,,,189.2,43.52,559.2,25.6
252,영광군,2016-07,26.1,34.3,19.2,1003.8,80,2.5,,,225.6,50.97,594.35,29.2
252,영광군,2016-08,27,35.1,15.5,1001.8,76,1.9,,,275.8,66.11,619.97,31.4
252,영광군,2016-09,22.1,31.5,13.2,1008.5,79,1.7,,,169.3,45.52,438.25,25.3
252,영광군,2016-10,16.1,30.7,3.4,1014.2,78,2.1,,,126.3,36.1,326.59,17.4
252,영광군,2016-11,8.4,20.6,-3,1018.5,71,2.2,,,172.9,55.79,283.79,8.4
252,영광군,2016-12,3.3,18.2,-7.3,1020.5,73,2.6,,,148.6,48.74,227.41,3.1
252,영광군,2017-01,.3,13.5,-9.8,1021.1,73,2.4,,,174.4,55.7,283.58,1.4
252,영광군,2017-02,1,13.8,-8.5,1019.5,68,2.9,,,188.8,61.72,358.05,1.6
252,영광군,2017-03,4.9,17.8,-5.3,1015.8,65,2.1,,,238,64.06,537.42,7.1
252,영광군,2017-04,12.5,25.6,-1.8,1009.5,66,2.5,,,260.2,66.23,608.08,15.4
252,영광군,2017-05,17.9,30.7,8.4,1008.9,66,2,,,284.5,65.4,720.95,22.2
252,영광군,2017-06,21.4,30.8,11.1,1004.7,71,2,,,235.4,54.14,663.68,26.1
252,영광군,2017-07,27.1,34.8,21.8,1003.8,82,2.3,,,158.8,35.87,484.84,29.5
252,영광군,2017-08,26.2,35.8,14.8,1003.1,79,2.1,,,229.7,55.04,569.69,28.8
252,영광군,2017-09,20.9,30.7,9.6,1008.5,78,1.6,,,231.1,62.09,480.87,23.7
252,영광군,2017-10,15.2,28.3,.4,1015.8,77,1.8,,,199.4,56.92,387.06,16.7
252,영광군,2017-11,7.1,21.8,-3.2,1018.9,67,2.4,,,213.3,68.78,310.59,8
252,영광군,2017-12,.4,13.9,-9.9,1021.7,71,2.2,,,150.4,49.33,224.72,1.4
252,영광군,2018-01,-2.2,10.3,-15.2,1020,74,2.2,,,164.4,52.52,268.64,.3
252,영광군,2018-02,-.5,14.2,-14.1,1019.4,64,2.6,,,162.2,53.06,312.77,.6
252,영광군,2018-03,7.7,24,-4.9,1015.6,75,2.1,,,214.4,57.74,482.26,9.8
252,영광군,2018-04,12.7,26.3,-.1,1011.5,70,2.6,,,229.6,58.5,582.69,15.2
252,영광군,2018-05,17.7,29.2,7.1,1007.4,76,2.3,,,197.3,45.39,568.03,20.5
252,영광군,2018-06,22.1,33.3,12.7,1003.8,76,2,,,222.4,51.16,621.39,27.8
252,영광군,2018-07,27.2,35.7,20,1004.1,78,1.9,,,287.3,64.9,694.71,32.2
252,영광군,2018-08,28.2,37.6,20.9,1002.9,74,2.2,5.7,.8,260.6,62.42,593,33.2
252,영광군,2018-09,21.2,31.2,9.9,1008.6,78,1.7,6.2,1.1,198,53.15,469.91,23.5
252,영광군,2018-10,13.5,26,3.4,1014.6,75,2.1,4.6,1,245,69.86,450.55,14.8
252,영광군,2018-11,8.2,20,-1.8,1019,75,1.5,4.5,.7,210.2,67.74,319.99,8.1
252,영광군,2018-12,1.5,19.4,-15,1022.8,71,2.2,7.1,1.9,157.3,51.57,227.47,2.6
252,영광군,2019-01,0,8.9,-8.9,1022.3,70,2.1,5.9,2.2,201.6,64.49,307.11,.2
252,영광군,2019-02,1.6,14.8,-8,1020,68,2.5,6.7,2.1,172.2,56.33,345.15,2.5
252,영광군,2019-03,6.6,18.7,-4.9,1014.2,67,1.9,5.3,.8,231.4,62.41,496.2,9.4
252,영광군,2019-04,11.3,25.3,-1.9,1011.3,72,1.4,5.8,2,188,47.93,488.01,13.9
252,영광군,2019-05,17.3,30,3.2,1008.4,66,1.7,4.7,.4,283.3,65.2,713.06,21.1
252,영광군,2019-06,20.7,31.7,11.6,1003.1,82,1.3,5.7,1.2,203.8,46.88,597.34,24.7
252,영광군,2019-07,25.2,34.5,18.5,1002,83,1.7,6.8,1.3,157.9,35.65,521.75,27.9
